TITLE     = "Flow in Deep"
VARIABLES = "x" "y" "z" "u" "v" "w"
ZONE T="Rectangular zone"
 X=40, Y=20, Z=10, F=POINT_VECTOR
DT=(SINGLE SINGLE SINGLE SINGLE SINGLE SINGLE )
 2.083E+002 -1.989E+001 0.000E+000 1.558E-001 2.835E-002 -1.181E-001
 2.288E+002 -1.989E+001 0.000E+000 1.629E-001 3.185E-002 -1.131E-001
 2.492E+002 -1.989E+001 0.000E+000 1.591E-001 3.595E-002 -1.063E-001
 2.697E+002 -1.989E+001 0.000E+000 1.493E-001 3.799E-002 -9.780E-002
 2.902E+002 -1.989E+001 0.000E+000 1.376E-001 3.842E-002 -8.822E-002
 3.106E+002 -1.989E+001 0.000E+000 1.284E-001 3.847E-002 -7.883E-002
 3.311E+002 -1.989E+001 0.000E+000 1.208E-001 3.744E-002 -7.055E-002
 3.515E+002 -1.989E+001 0.000E+000 1.098E-001 3.596E-002 -6.204E-002
 3.720E+002 -1.989E+001 0.000E+000 9.260E-002 3.486E-002 -5.326E-002
 -4.260E+002 2.632E+000 0.000E+000 -2.401E-002 -1.330E-003 -1.286E-002
 -4.055E+002 2.632E+000 0.000E+000 -1.387E-002 -2.556E-003 -1.384E-002
 -3.851E+002 2.632E+000 0.000E+000 -4.240E-003 -3.259E-003 -1.489E-002
 -3.646E+002 2.632E+000 0.000E+000 3.495E-003 -4.419E-003 -1.563E-002
 -3.442E+002 2.632E+000 0.000E+000 5.902E-003 -3.428E-003 -1.613E-002
 -3.237E+002 2.632E+000 0.000E+000 7.404E-003 -1.868E-003 -1.650E-002
 -3.032E+002 2.632E+000 0.000E+000 1.017E-002 -1.403E-003 -1.720E-002
 -2.828E+002 2.632E+000 0.000E+000 1.154E-002 -1.197E-003 -1.856E-002
 -2.623E+002 2.632E+000 0.000E+000 7.065E-003 -9.173E-004 -2.112E-002
 -2.418E+002 2.632E+000 0.000E+000 1.285E-003 -7.013E-004 -2.381E-002
 -2.214E+002 2.632E+000 0.000E+000 -1.096E-003 -1.668E-003 -2.728E-002
 -2.009E+002 2.632E+000 0.000E+000 2.538E-003 -5.285E-003 -3.260E-002
 -1.805E+002 2.632E+000 0.000E+000 3.301E-003 -9.241E-003 -3.856E-002
 -1.600E+002 2.632E+000 0.000E+000 2.401E-003 -1.379E-002 -4.434E-002
 -1.395E+002 2.632E+000 0.000E+000 1.116E-003 -1.922E-002 -4.989E-002
 -1.191E+002 2.632E+000 0.000E+000 -3.639E-003 -2.122E-002 -5.510E-002
